Prefix,HCL_component,Traits,Models,Predictive_ability
Baya,H,Baya.LCH.H,BB,0.201
Baya,H,Baya.LCH.H,BC,0.095
Baya,H,Baya.LCH.H,BC,0.3
Baya,H,Baya.LCH.H,BC,0.168
Baya,H,Baya.LCH.H,BC,0.277
Baya,H,Baya.LCH.H,BC,0.227
Baya,H,Baya.LCH.H,BC,0.225
Baya,H,Baya.LCH.H,BL,0.366
Baya,H,Baya.LCH.H,BL,0.272
Baya,H,Baya.LCH.H,BL,0.211
Baya,H,Baya.LCH.H,BL,0.242
Baya,H,Baya.LCH.H,BL,0.263
Baya,H,Baya.LCH.H,BL,0.287
Baya,H,Baya.LCH.H,BRR,0.145
Baya,H,Baya.LCH.H,BRR,0.269
Baya,H,Baya.LCH.H,BRR,0.135
Baya,H,Baya.LCH.H,BRR,0.227
Baya,H,Baya.LCH.H,BRR,0.352
Baya,H,Baya.LCH.H,BRR,0.218
Baya,H,Baya.LCH.H,GBLUP,0.152
Baya,H,Baya.LCH.H,GBLUP,0.372
Baya,H,Baya.LCH.H,GBLUP,0.179
Baya,H,Baya.LCH.H,GBLUP,0.295
Baya,H,Baya.LCH.H,GBLUP,0.207
Baya,H,Baya.LCH.H,GBLUP,0.27
Baya,H,Baya.LCH.H,EGBLUP,0.262
Baya,H,Baya.LCH.H,EGBLUP,0.194
Baya,H,Baya.LCH.H,EGBLUP,0.273
Baya,H,Baya.LCH.H,EGBLUP,0.233
Baya,H,Baya.LCH.H,EGBLUP,0.175
Baya,H,Baya.LCH.H,EGBLUP,0.206
Baya,H,Baya.LCH.H,RKHS,0.182
Baya,H,Baya.LCH.H,RKHS,0.334
Baya,H,Baya.LCH.H,RKHS,0.205
Baya,H,Baya.LCH.H,RKHS,0.245
Baya,H,Baya.LCH.H,RKHS,0.239
Baya,H,Baya.LCH.H,RKHS,0.24
Baya,L,Baya.LCH.L,BA,0.189
Baya,L,Baya.LCH.L,BA,0.106
Baya,L,Baya.LCH.L,BA,0.267
Baya,L,Baya.LCH.L,BA,0.207
Baya,L,Baya.LCH.L,BA,0.239
Baya,L,Baya.LCH.L,BA,0.12
Baya,L,Baya.LCH.L,BB,0.174
Baya,L,Baya.LCH.L,BB,0.234
Baya,L,Baya.LCH.L,BB,0.158
Baya,L,Baya.LCH.L,BB,0.138
Baya,L,Baya.LCH.L,BB,0.026
Baya,L,Baya.LCH.L,BB,0.232
Baya,L,Baya.LCH.L,BC,0.14
Baya,L,Baya.LCH.L,BC,0.216
Baya,L,Baya.LCH.L,BC,0.212
Baya,L,Baya.LCH.L,BC,0.156
Baya,L,Baya.LCH.L,BC,0.297
Baya,L,Baya.LCH.L,BC,0.144
Baya,L,Baya.LCH.L,BL,0.235
Baya,L,Baya.LCH.L,BL,0.17
Baya,L,Baya.LCH.L,BL,0.222
Baya,L,Baya.LCH.L,BL,0.147
Baya,L,Baya.LCH.L,BL,0.124
Baya,L,Baya.LCH.L,BL,0.294
Baya,L,Baya.LCH.L,BRR,0.19
Baya,L,Baya.LCH.L,BRR,0.232
Baya,L,Baya.LCH.L,BRR,0.111
Baya,L,Baya.LCH.L,BRR,0.283
Baya,L,Baya.LCH.L,BRR,0.178
Baya,L,Baya.LCH.L,BRR,0.177
Baya,L,Baya.LCH.L,GBLUP,0.298
Baya,L,Baya.LCH.L,GBLUP,0.328
Baya,L,Baya.LCH.L,GBLUP,0.161
Baya,L,Baya.LCH.L,GBLUP,0.193
Baya,L,Baya.LCH.L,GBLUP,0.147
Baya,L,Baya.LCH.L,GBLUP,0.378
Baya,L,Baya.LCH.L,EGBLUP,0.17
Baya,L,Baya.LCH.L,EGBLUP,0.308
Baya,L,Baya.LCH.L,EGBLUP,0.069
Baya,L,Baya.LCH.L,EGBLUP,0.06
Baya,L,Baya.LCH.L,EGBLUP,0.102
Baya,L,Baya.LCH.L,EGBLUP,0.249
Baya,L,Baya.LCH.L,RKHS,0.265
Baya,L,Baya.LCH.L,RKHS,0.253
Baya,L,Baya.LCH.L,RKHS,0.132
Baya,L,Baya.LCH.L,RKHS,0.149
Baya,L,Baya.LCH.L,RKHS,0.116
Baya,L,Baya.LCH.L,RKHS,0.054
PriBrote,C,PriBrote.LCH.C,BA,0.488
PriBrote,C,PriBrote.LCH.C,BA,0.625
PriBrote,C,PriBrote.LCH.C,BA,0.6
PriBrote,C,PriBrote.LCH.C,BA,0.557
PriBrote,C,PriBrote.LCH.C,BA,0.516
PriBrote,C,PriBrote.LCH.C,BA,0.542
PriBrote,C,PriBrote.LCH.C,BB,0.569
PriBrote,C,PriBrote.LCH.C,BB,0.46
PriBrote,C,PriBrote.LCH.C,BB,0.515
PriBrote,C,PriBrote.LCH.C,BB,0.621
PriBrote,C,PriBrote.LCH.C,BB,0.527
PriBrote,C,PriBrote.LCH.C,BB,0.477
PriBrote,C,PriBrote.LCH.C,BC,0.53
PriBrote,C,PriBrote.LCH.C,BC,0.494
PriBrote,C,PriBrote.LCH.C,BC,0.613
PriBrote,C,PriBrote.LCH.C,BC,0.489
PriBrote,C,PriBrote.LCH.C,BC,0.431
PriBrote,C,PriBrote.LCH.C,BC,0.62
PriBrote,C,PriBrote.LCH.C,BL,0.61
PriBrote,C,PriBrote.LCH.C,BL,0.524
PriBrote,C,PriBrote.LCH.C,BL,0.551
PriBrote,C,PriBrote.LCH.C,BL,0.539
PriBrote,C,PriBrote.LCH.C,BL,0.612
PriBrote,C,PriBrote.LCH.C,BL,0.451
PriBrote,C,PriBrote.LCH.C,BRR,0.535
PriBrote,C,PriBrote.LCH.C,BRR,0.607
PriBrote,C,PriBrote.LCH.C,BRR,0.586
PriBrote,C,PriBrote.LCH.C,BRR,0.582
PriBrote,C,PriBrote.LCH.C,BRR,0.479
PriBrote,C,PriBrote.LCH.C,BRR,0.554
PriBrote,C,PriBrote.LCH.C,GBLUP,0.657
PriBrote,C,PriBrote.LCH.C,GBLUP,0.477
PriBrote,C,PriBrote.LCH.C,GBLUP,0.362
PriBrote,C,PriBrote.LCH.C,GBLUP,0.525
PriBrote,C,PriBrote.LCH.C,GBLUP,0.49
PriBrote,C,PriBrote.LCH.C,GBLUP,0.502
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.549
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.527
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.601
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.496
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.618
PriBrote,C,PriBrote.LCH.C,EGBLUP,0.572
PriBrote,C,PriBrote.LCH.C,RKHS,0.604
PriBrote,C,PriBrote.LCH.C,RKHS,0.596
PriBrote,C,PriBrote.LCH.C,RKHS,0.597
PriBrote,C,PriBrote.LCH.C,RKHS,0.503
PriBrote,C,PriBrote.LCH.C,RKHS,0.583
PriBrote,C,PriBrote.LCH.C,RKHS,0.63
PriBrote,H,PriBrote.LCH.H,BA,0.195
PriBrote,H,PriBrote.LCH.H,BA,0.191
PriBrote,H,PriBrote.LCH.H,BA,0.284
PriBrote,H,PriBrote.LCH.H,BA,0.123
PriBrote,H,PriBrote.LCH.H,BA,0.148
PriBrote,H,PriBrote.LCH.H,BA,0.355
PriBrote,H,PriBrote.LCH.H,BB,0.235
PriBrote,H,PriBrote.LCH.H,BB,0.176
PriBrote,H,PriBrote.LCH.H,BB,0.245
PriBrote,H,PriBrote.LCH.H,BB,0.237
PriBrote,H,PriBrote.LCH.H,BB,0.297
PriBrote,H,PriBrote.LCH.H,BB,0.278
PriBrote,H,PriBrote.LCH.H,BC,0.343
PriBrote,H,PriBrote.LCH.H,BC,0.235
PriBrote,H,PriBrote.LCH.H,BC,0.335
PriBrote,H,PriBrote.LCH.H,BC,0.314
PriBrote,H,PriBrote.LCH.H,BC,0.387
PriBrote,H,PriBrote.LCH.H,BC,0.342
PriBrote,H,PriBrote.LCH.H,BL,0.288
PriBrote,H,PriBrote.LCH.H,BL,0.201
PriBrote,H,PriBrote.LCH.H,BL,0.23
PriBrote,H,PriBrote.LCH.H,BL,0.289
PriBrote,H,PriBrote.LCH.H,BL,0.325
PriBrote,H,PriBrote.LCH.H,BL,0.235
PriBrote,H,PriBrote.LCH.H,BRR,0.28
PriBrote,H,PriBrote.LCH.H,BRR,0.233
PriBrote,H,PriBrote.LCH.H,BRR,0.297
PriBrote,H,PriBrote.LCH.H,BRR,0.187
PriBrote,H,PriBrote.LCH.H,BRR,0.255
PriBrote,H,PriBrote.LCH.H,BRR,0.133
PriBrote,H,PriBrote.LCH.H,GBLUP,0.208
PriBrote,H,PriBrote.LCH.H,GBLUP,0.205
PriBrote,H,PriBrote.LCH.H,GBLUP,0.27
PriBrote,H,PriBrote.LCH.H,GBLUP,0.244
PriBrote,H,PriBrote.LCH.H,GBLUP,0.279
PriBrote,H,PriBrote.LCH.H,GBLUP,0.204
PriBrote,H,PriBrote.LCH.H,EGBLUP,-0.466
PriBrote,H,PriBrote.LCH.H,EGBLUP,0.308
PriBrote,H,PriBrote.LCH.H,EGBLUP,0.432
PriBrote,H,PriBrote.LCH.H,EGBLUP,0.39
PriBrote,H,PriBrote.LCH.H,EGBLUP,0.3
PriBrote,H,PriBrote.LCH.H,EGBLUP,-0.384
PriBrote,H,PriBrote.LCH.H,RKHS,0.29
PriBrote,H,PriBrote.LCH.H,RKHS,0.381
PriBrote,H,PriBrote.LCH.H,RKHS,0.367
PriBrote,H,PriBrote.LCH.H,RKHS,0.397
PriBrote,H,PriBrote.LCH.H,RKHS,0.157
PriBrote,H,PriBrote.LCH.H,RKHS,0.362
PriBrote,L,PriBrote.LCH.L,BA,0.459
PriBrote,L,PriBrote.LCH.L,BA,0.327
PriBrote,L,PriBrote.LCH.L,BA,0.514
PriBrote,L,PriBrote.LCH.L,BA,0.566
PriBrote,L,PriBrote.LCH.L,BA,0.497
PriBrote,L,PriBrote.LCH.L,BA,0.324
PriBrote,L,PriBrote.LCH.L,BB,0.434
PriBrote,L,PriBrote.LCH.L,BB,0.314
PriBrote,L,PriBrote.LCH.L,BB,0.404
PriBrote,L,PriBrote.LCH.L,BB,0.334
PriBrote,L,PriBrote.LCH.L,BB,0.326
PriBrote,L,PriBrote.LCH.L,BB,0.423
PriBrote,L,PriBrote.LCH.L,BC,0.352
PriBrote,L,PriBrote.LCH.L,BC,0.41
PriBrote,L,PriBrote.LCH.L,BC,0.494
PriBrote,L,PriBrote.LCH.L,BC,0.412
PriBrote,L,PriBrote.LCH.L,BC,0.414
PriBrote,L,PriBrote.LCH.L,BC,0.345
PriBrote,L,PriBrote.LCH.L,BL,0.334
PriBrote,L,PriBrote.LCH.L,BL,0.525
PriBrote,L,PriBrote.LCH.L,BL,0.472
PriBrote,L,PriBrote.LCH.L,BL,0.419
PriBrote,L,PriBrote.LCH.L,BL,0.497
PriBrote,L,PriBrote.LCH.L,BL,0.356
PriBrote,L,PriBrote.LCH.L,BRR,0.534
PriBrote,L,PriBrote.LCH.L,BRR,0.382
PriBrote,L,PriBrote.LCH.L,BRR,0.459
PriBrote,L,PriBrote.LCH.L,BRR,0.459
PriBrote,L,PriBrote.LCH.L,BRR,0.428
PriBrote,L,PriBrote.LCH.L,BRR,0.372
PriBrote,L,PriBrote.LCH.L,GBLUP,0.382
PriBrote,L,PriBrote.LCH.L,GBLUP,0.406
PriBrote,L,PriBrote.LCH.L,GBLUP,0.498
PriBrote,L,PriBrote.LCH.L,GBLUP,0.36
PriBrote,L,PriBrote.LCH.L,GBLUP,0.451
PriBrote,L,PriBrote.LCH.L,GBLUP,0.387
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.469
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.473
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.437
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.444
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.393
PriBrote,L,PriBrote.LCH.L,EGBLUP,0.38
PriBrote,L,PriBrote.LCH.L,RKHS,0.442
PriBrote,L,PriBrote.LCH.L,RKHS,0.477
PriBrote,L,PriBrote.LCH.L,RKHS,0.416
PriBrote,L,PriBrote.LCH.L,RKHS,0.507
PriBrote,L,PriBrote.LCH.L,RKHS,0.426
PriBrote,L,PriBrote.LCH.L,RKHS,0.451
PriFlor,C,PriFlor.LCH.C,BA,0.669
PriFlor,C,PriFlor.LCH.C,BA,0.635
PriFlor,C,PriFlor.LCH.C,BA,0.545
PriFlor,C,PriFlor.LCH.C,BA,0.75
PriFlor,C,PriFlor.LCH.C,BA,0.511
PriFlor,C,PriFlor.LCH.C,BA,0.566
PriFlor,C,PriFlor.LCH.C,BB,0.665
PriFlor,C,PriFlor.LCH.C,BB,0.5
PriFlor,C,PriFlor.LCH.C,BB,0.643
PriFlor,C,PriFlor.LCH.C,BB,0.622
PriFlor,C,PriFlor.LCH.C,BB,0.632
PriFlor,C,PriFlor.LCH.C,BB,0.544
PriFlor,C,PriFlor.LCH.C,BC,0.677
PriFlor,C,PriFlor.LCH.C,BC,0.586
PriFlor,C,PriFlor.LCH.C,BC,0.543
PriFlor,C,PriFlor.LCH.C,BC,0.51
PriFlor,C,PriFlor.LCH.C,BC,0.636
PriFlor,C,PriFlor.LCH.C,BC,0.636
PriFlor,C,PriFlor.LCH.C,BL,0.604
PriFlor,C,PriFlor.LCH.C,BL,0.646
PriFlor,C,PriFlor.LCH.C,BL,0.626
PriFlor,C,PriFlor.LCH.C,BL,0.598
PriFlor,C,PriFlor.LCH.C,BL,0.675
PriFlor,C,PriFlor.LCH.C,BL,0.553
PriFlor,C,PriFlor.LCH.C,BRR,0.627
PriFlor,C,PriFlor.LCH.C,BRR,0.646
PriFlor,C,PriFlor.LCH.C,BRR,0.584
PriFlor,C,PriFlor.LCH.C,BRR,0.626
PriFlor,C,PriFlor.LCH.C,BRR,0.483
PriFlor,C,PriFlor.LCH.C,BRR,0.633
PriFlor,C,PriFlor.LCH.C,GBLUP,0.426
PriFlor,C,PriFlor.LCH.C,GBLUP,0.503
PriFlor,C,PriFlor.LCH.C,GBLUP,0.582
PriFlor,C,PriFlor.LCH.C,GBLUP,0.579
PriFlor,C,PriFlor.LCH.C,GBLUP,0.41
PriFlor,C,PriFlor.LCH.C,GBLUP,0.586
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.626
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.691
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.709
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.548
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.757
PriFlor,C,PriFlor.LCH.C,EGBLUP,0.634
PriFlor,C,PriFlor.LCH.C,RKHS,0.786
PriFlor,C,PriFlor.LCH.C,RKHS,0.583
PriFlor,C,PriFlor.LCH.C,RKHS,0.511
PriFlor,C,PriFlor.LCH.C,RKHS,0.814
PriFlor,C,PriFlor.LCH.C,RKHS,0.585
PriFlor,C,PriFlor.LCH.C,RKHS,0.64
PriFlor,H,PriFlor.LCH.H,BA,0.667
PriFlor,H,PriFlor.LCH.H,BA,0.745
PriFlor,H,PriFlor.LCH.H,BA,0.782
PriFlor,H,PriFlor.LCH.H,BA,0.808
PriFlor,H,PriFlor.LCH.H,BA,0.696
PriFlor,H,PriFlor.LCH.H,BA,0.763
PriFlor,H,PriFlor.LCH.H,BB,0.706
PriFlor,H,PriFlor.LCH.H,BB,0.75
PriFlor,H,PriFlor.LCH.H,BB,0.73
PriFlor,H,PriFlor.LCH.H,BB,0.74
PriFlor,H,PriFlor.LCH.H,BB,0.745
PriFlor,H,PriFlor.LCH.H,BB,0.672
PriFlor,H,PriFlor.LCH.H,BC,0.788
PriFlor,H,PriFlor.LCH.H,BC,0.74
PriFlor,H,PriFlor.LCH.H,BC,0.661
PriFlor,H,PriFlor.LCH.H,BC,0.668
PriFlor,H,PriFlor.LCH.H,BC,0.689
PriFlor,H,PriFlor.LCH.H,BC,0.758
PriFlor,H,PriFlor.LCH.H,BL,0.641
PriFlor,H,PriFlor.LCH.H,BL,0.827
PriFlor,H,PriFlor.LCH.H,BL,0.753
PriFlor,H,PriFlor.LCH.H,BL,0.82
PriFlor,H,PriFlor.LCH.H,BL,0.581
PriFlor,H,PriFlor.LCH.H,BL,0.83
PriFlor,H,PriFlor.LCH.H,BRR,0.841
PriFlor,H,PriFlor.LCH.H,BRR,0.623
PriFlor,H,PriFlor.LCH.H,BRR,0.756
PriFlor,H,PriFlor.LCH.H,BRR,0.615
PriFlor,H,PriFlor.LCH.H,BRR,0.786
PriFlor,H,PriFlor.LCH.H,BRR,0.805
PriFlor,H,PriFlor.LCH.H,GBLUP,0.58
PriFlor,H,PriFlor.LCH.H,GBLUP,0.641
PriFlor,H,PriFlor.LCH.H,GBLUP,0.551
PriFlor,H,PriFlor.LCH.H,GBLUP,0.583
PriFlor,H,PriFlor.LCH.H,GBLUP,0.579
PriFlor,H,PriFlor.LCH.H,GBLUP,0.59
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.729
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.694
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.825
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.772
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.843
PriFlor,H,PriFlor.LCH.H,EGBLUP,0.696
PriFlor,H,PriFlor.LCH.H,RKHS,0.786
PriFlor,H,PriFlor.LCH.H,RKHS,0.921
PriFlor,H,PriFlor.LCH.H,RKHS,0.79
PriFlor,H,PriFlor.LCH.H,RKHS,0.924
PriFlor,H,PriFlor.LCH.H,RKHS,0.82
PriFlor,H,PriFlor.LCH.H,RKHS,0.795
PriFlor,L,PriFlor.LCH.L,BA,0.58
PriFlor,L,PriFlor.LCH.L,BA,0.62
PriFlor,L,PriFlor.LCH.L,BA,0.638
PriFlor,L,PriFlor.LCH.L,BA,0.688
PriFlor,L,PriFlor.LCH.L,BA,0.494
PriFlor,L,PriFlor.LCH.L,BA,0.625
PriFlor,L,PriFlor.LCH.L,BB,0.433
PriFlor,L,PriFlor.LCH.L,BB,0.664
PriFlor,L,PriFlor.LCH.L,BB,0.52
PriFlor,L,PriFlor.LCH.L,BB,0.589
PriFlor,L,PriFlor.LCH.L,BB,0.624
PriFlor,L,PriFlor.LCH.L,BB,0.615
PriFlor,L,PriFlor.LCH.L,BC,0.639
PriFlor,L,PriFlor.LCH.L,BC,0.53
PriFlor,L,PriFlor.LCH.L,BC,0.647
PriFlor,L,PriFlor.LCH.L,BC,0.58
PriFlor,L,PriFlor.LCH.L,BC,0.619
PriFlor,L,PriFlor.LCH.L,BC,0.643
PriFlor,L,PriFlor.LCH.L,BL,0.667
PriFlor,L,PriFlor.LCH.L,BL,0.616
PriFlor,L,PriFlor.LCH.L,BL,0.577
PriFlor,L,PriFlor.LCH.L,BL,0.484
PriFlor,L,PriFlor.LCH.L,BL,0.682
PriFlor,L,PriFlor.LCH.L,BL,0.653
PriFlor,L,PriFlor.LCH.L,BRR,0.543
PriFlor,L,PriFlor.LCH.L,BRR,0.657
PriFlor,L,PriFlor.LCH.L,BRR,0.625
PriFlor,L,PriFlor.LCH.L,BRR,0.541
PriFlor,L,PriFlor.LCH.L,BRR,0.684
PriFlor,L,PriFlor.LCH.L,BRR,0.643
PriFlor,L,PriFlor.LCH.L,GBLUP,0.463
PriFlor,L,PriFlor.LCH.L,GBLUP,0.558
PriFlor,L,PriFlor.LCH.L,GBLUP,0.616
PriFlor,L,PriFlor.LCH.L,GBLUP,0.435
PriFlor,L,PriFlor.LCH.L,GBLUP,0.569
PriFlor,L,PriFlor.LCH.L,GBLUP,0.62
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.526
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.729
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.588
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.705
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.6
PriFlor,L,PriFlor.LCH.L,EGBLUP,0.583
PriFlor,L,PriFlor.LCH.L,RKHS,0.607
PriFlor,L,PriFlor.LCH.L,RKHS,0.684
PriFlor,L,PriFlor.LCH.L,RKHS,0.683
PriFlor,L,PriFlor.LCH.L,RKHS,0.678
PriFlor,L,PriFlor.LCH.L,RKHS,0.672
PriFlor,L,PriFlor.LCH.L,RKHS,0.583
PriTuber,C,PriTuber.LCH.C,BA,0.427
PriTuber,C,PriTuber.LCH.C,BA,0.48
PriTuber,C,PriTuber.LCH.C,BA,0.491
PriTuber,C,PriTuber.LCH.C,BA,0.509
PriTuber,C,PriTuber.LCH.C,BA,0.498
PriTuber,C,PriTuber.LCH.C,BA,0.402
PriTuber,C,PriTuber.LCH.C,BB,0.426
PriTuber,C,PriTuber.LCH.C,BB,0.484
PriTuber,C,PriTuber.LCH.C,BB,0.384
PriTuber,C,PriTuber.LCH.C,BB,0.485
PriTuber,C,PriTuber.LCH.C,BB,0.408
PriTuber,C,PriTuber.LCH.C,BB,0.478
PriTuber,C,PriTuber.LCH.C,BC,0.377
PriTuber,C,PriTuber.LCH.C,BC,0.469
PriTuber,C,PriTuber.LCH.C,BC,0.518
PriTuber,C,PriTuber.LCH.C,BC,0.414
PriTuber,C,PriTuber.LCH.C,BC,0.451
PriTuber,C,PriTuber.LCH.C,BC,0.381
PriTuber,C,PriTuber.LCH.C,BL,0.39
PriTuber,C,PriTuber.LCH.C,BL,0.518
PriTuber,C,PriTuber.LCH.C,BL,0.512
PriTuber,C,PriTuber.LCH.C,BL,0.402
PriTuber,C,PriTuber.LCH.C,BL,0.434
PriTuber,C,PriTuber.LCH.C,BL,0.534
PriTuber,C,PriTuber.LCH.C,BRR,0.383
PriTuber,C,PriTuber.LCH.C,BRR,0.356
PriTuber,C,PriTuber.LCH.C,BRR,0.534
PriTuber,C,PriTuber.LCH.C,BRR,0.482
PriTuber,C,PriTuber.LCH.C,BRR,0.476
PriTuber,C,PriTuber.LCH.C,BRR,0.419
PriTuber,C,PriTuber.LCH.C,GBLUP,0.409
PriTuber,C,PriTuber.LCH.C,GBLUP,0.323
PriTuber,C,PriTuber.LCH.C,GBLUP,0.249
PriTuber,C,PriTuber.LCH.C,GBLUP,0.329
PriTuber,C,PriTuber.LCH.C,GBLUP,0.362
PriTuber,C,PriTuber.LCH.C,GBLUP,0.243
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.392
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.506
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.489
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.615
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.419
PriTuber,C,PriTuber.LCH.C,EGBLUP,0.451
PriTuber,C,PriTuber.LCH.C,RKHS,0.607
PriTuber,C,PriTuber.LCH.C,RKHS,0.589
PriTuber,C,PriTuber.LCH.C,RKHS,0.534
PriTuber,C,PriTuber.LCH.C,RKHS,0.638
PriTuber,C,PriTuber.LCH.C,RKHS,0.387
PriTuber,C,PriTuber.LCH.C,RKHS,0.581
PriTuber,H,PriTuber.LCH.H,BA,0.356
PriTuber,H,PriTuber.LCH.H,BA,0.374
PriTuber,H,PriTuber.LCH.H,BA,0.448
PriTuber,H,PriTuber.LCH.H,BA,0.312
PriTuber,H,PriTuber.LCH.H,BA,0.367
PriTuber,H,PriTuber.LCH.H,BA,0.465
PriTuber,H,PriTuber.LCH.H,BB,0.401
PriTuber,H,PriTuber.LCH.H,BB,0.417
PriTuber,H,PriTuber.LCH.H,BB,0.342
PriTuber,H,PriTuber.LCH.H,BB,0.41
PriTuber,H,PriTuber.LCH.H,BB,0.36
PriTuber,H,PriTuber.LCH.H,BB,0.269
PriTuber,H,PriTuber.LCH.H,BC,0.414
PriTuber,H,PriTuber.LCH.H,BC,0.338
PriTuber,H,PriTuber.LCH.H,BC,0.407
PriTuber,H,PriTuber.LCH.H,BC,0.38
PriTuber,H,PriTuber.LCH.H,BC,0.324
PriTuber,H,PriTuber.LCH.H,BC,0.387
PriTuber,H,PriTuber.LCH.H,BL,0.376
PriTuber,H,PriTuber.LCH.H,BL,0.374
PriTuber,H,PriTuber.LCH.H,BL,0.373
PriTuber,H,PriTuber.LCH.H,BL,0.457
PriTuber,H,PriTuber.LCH.H,BL,0.382
PriTuber,H,PriTuber.LCH.H,BL,0.307
PriTuber,H,PriTuber.LCH.H,BRR,0.451
PriTuber,H,PriTuber.LCH.H,BRR,0.339
PriTuber,H,PriTuber.LCH.H,BRR,0.34
PriTuber,H,PriTuber.LCH.H,BRR,0.331
PriTuber,H,PriTuber.LCH.H,BRR,0.416
PriTuber,H,PriTuber.LCH.H,BRR,0.434
PriTuber,H,PriTuber.LCH.H,GBLUP,0.204
PriTuber,H,PriTuber.LCH.H,GBLUP,0.3
PriTuber,H,PriTuber.LCH.H,GBLUP,0.394
PriTuber,H,PriTuber.LCH.H,GBLUP,0.368
